"","h","lower","median","upper"
"220",0.419,0.250868029273874,0.304369781905787,0.367688214367137
"221",0.42,0.254997725213042,0.308715527990987,0.373156820024912
"222",0.421,0.25912742115221,0.313061274076187,0.378625425682686
"223",0.422,0.263348486381785,0.317714452671592,0.384350411200484
"224",0.423,0.267653553825702,0.322650275594241,0.390311104753866
"225",0.424,0.271958621269619,0.32758609851689,0.396271798307248
"226",0.425,0.276263688713537,0.332521921439539,0.40223249186063
"227",0.426,0.280568756157454,0.337457744362188,0.408193185414012
"228",0.427,0.284873823601371,0.342393567284837,0.414153878967394
"229",0.428,0.289178891045288,0.347329390207486,0.420114572520776
"230",0.429,0.293483958489205,0.352265213130135,0.426075266074158
"231",0.43,0.297789025933123,0.357201036052783,0.43203595962754
"232",0.431,0.302128078640211,0.362219376248946,0.438176722645231
"233",0.432,0.306631510982358,0.367636835299601,0.445188444133353
"234",0.433,0.311134943324505,0.373054294350256,0.452200165621475
"235",0.434,0.315638375666653,0.37847175340091,0.459211887109597
"236",0.435,0.3201418080088,0.383889212451565,0.466223608597719
"237",0.436,0.324645240350947,0.389306671502219,0.473235330085841
"238",0.437,0.329148672693095,0.394724130552874,0.480247051573963
"239",0.438,0.333652105035242,0.400141589603528,0.487258773062085
"240",0.439,0.338155537377389,0.405559048654183,0.494270494550207
"241",0.44,0.342658969719536,0.410976507704837,0.501282216038329
"242",0.441,0.347162402061684,0.416393966755492,0.508293937526451
"243",0.442,0.351665834403831,0.421811425806146,0.515305659014573
"244",0.443,0.356169266745978,0.427228884856801,0.522317380502695
"245",0.444,0.360672699088126,0.432646343907455,0.529329101990817
"246",0.445,0.365176131430273,0.43806380295811,0.536340823478939
"247",0.446,0.369679563772421,0.443481262008764,0.54335254496706
"248",0.447,0.374182996114568,0.448898721059419,0.550364266455182
"249",0.448,0.378686428456715,0.454316180110073,0.557375987943304
"250",0.449,0.383189860798863,0.459733639160728,0.564387709431426
"251",0.45,0.388219500788642,0.465795941200504,0.572078574305648
"252",0.451,0.393520044340765,0.472190222951507,0.580119077508891
"253",0.452,0.398820587892888,0.478584504702509,0.588159580712134
"254",0.453,0.404121131445011,0.484978786453512,0.596200083915377
"255",0.454,0.409421674997134,0.491373068204514,0.60424058711862
"256",0.455,0.414722218549256,0.497767349955517,0.612281090321863
"257",0.456,0.420022762101379,0.504161631706519,0.620321593525106
"258",0.457,0.425323305653502,0.510555913457521,0.628362096728349
"259",0.458,0.430623849205625,0.516950195208524,0.636402599931592
"260",0.459,0.435924392757748,0.523344476959526,0.644443103134835
"261",0.46,0.441224936309871,0.529738758710529,0.652483606338078
"262",0.461,0.446525479861994,0.536133040461531,0.660524109541321
"263",0.462,0.451826023414117,0.542527322212534,0.668564612744565
"264",0.463,0.45712656696624,0.548921603963536,0.676605115947808
"265",0.464,0.462427110518363,0.555315885714538,0.684645619151051
"266",0.465,0.467727654070486,0.561710167465541,0.692686122354294
"267",0.466,0.473028197622609,0.568104449216543,0.700726625557537
"268",0.467,0.478328741174732,0.574498730967546,0.70876712876078
"269",0.468,0.483764146603317,0.581065103978768,0.717040803459402
"270",0.469,0.489970048556901,0.588614673438536,0.726646639860283
"271",0.47,0.496175950510485,0.596164242898305,0.736252476261165
"272",0.471,0.502381852464069,0.603713812358073,0.745858312662046
"273",0.472,0.508587754417653,0.611263381817842,0.755464149062928
"274",0.473,0.514793656371237,0.61881295127761,0.765069985463809
"275",0.474,0.520999558324821,0.626362520737378,0.774675821864691
"276",0.475,0.527205460278405,0.633912090197147,0.784281658265572
"277",0.476,0.533411362231989,0.641461659656915,0.793887494666453
"278",0.477,0.539617264185574,0.649011229116684,0.803493331067335
"279",0.478,0.545823166139157,0.656560798576452,0.813099167468216
"280",0.479,0.552029068092742,0.664110368036221,0.822705003869098
"281",0.48,0.558234970046326,0.671659937495989,0.832310840269979
"282",0.481,0.56444087199991,0.679209506955757,0.841916676670861
"283",0.482,0.570646773953494,0.686759076415526,0.851522513071742
"284",0.483,0.576852675907078,0.694308645875294,0.861128349472624
"285",0.484,0.583058577860662,0.701858215335063,0.870734185873505
"286",0.485,0.589264479814246,0.709407784794831,0.880340022274386
"287",0.486,0.59547038176783,0.7169573542546,0.889945858675268
"288",0.487,0.602722147548984,0.725742675932752,0.901056721069419
"289",0.488,0.610567910290206,0.735229841428202,0.913022360960656
"290",0.489,0.618413673031427,0.744717006923652,0.924988000851894
"291",0.49,0.626259435772649,0.754204172419103,0.936953640743131
"292",0.491,0.634105198513871,0.763691337914554,0.948919280634369
"293",0.492,0.641950961255093,0.773178503410004,0.960884920525607
"294",0.493,0.649796723996314,0.782665668905455,0.972850560416845
"295",0.494,0.657642486737536,0.792152834400906,0.984816200308083
"296",0.495,0.665488249478758,0.801639999896356,0.99678184019932
"297",0.496,0.67333401221998,0.811127165391807,1.00874748009056
"298",0.497,0.681179774961201,0.820614330887258,1.0207131199818
"299",0.498,0.689025537702423,0.830101496382708,1.03267875987303
"300",0.499,0.696871300443645,0.839588661878159,1.04464439976427
"301",0.5,0.704717063184867,0.849075827373609,1.05661003965551
"302",0.501,0.712562825926088,0.85856299286906,1.06857567954675
"303",0.502,0.72040858866731,0.868050158364511,1.08054131943799
"304",0.503,0.728254351408532,0.877537323859961,1.09250695932922
"305",0.504,0.736100114149754,0.887024489355412,1.10447259922046
"306",0.505,0.743945876890975,0.896511654850863,1.1164382391117
"307",0.506,0.751791639632197,0.905998820346313,1.12840387900294
"308",0.507,0.759637402373419,0.915485985841764,1.14036951889417
"309",0.508,0.767483165114641,0.924973151337215,1.15233515878541
"310",0.509,0.775328927855863,0.934460316832665,1.16430079867665
"311",0.51,0.783174690597084,0.943947482328116,1.17626643856789
"312",0.511,0.791020453338306,0.953434647823566,1.18823207845913
"313",0.512,0.798866216079528,0.962921813319017,1.20019771835036
"314",0.513,0.80671197882075,0.972408978814468,1.2121633582416
"315",0.514,0.814557741561971,0.981896144309918,1.22412899813284
"316",0.515,0.822403504303193,0.991383309805369,1.23609463802408
"317",0.516,0.830249267044415,1.00087047530082,1.24806027791531
"318",0.517,0.838095029785637,1.01035764079627,1.26002591780655
