dateTime pooley,Q pooley,,dateTime goldrill,Q goldrill
2018-10-21T07:15:00,9.376,,15/10/2018 18:25,2.663894429
2018-10-21T07:30:00,9.412,,15/10/2018 18:30,2.582980102
2018-10-21T07:45:00,9.304,,15/10/2018 18:35,2.684123011
2018-10-21T08:00:00,9.34,,15/10/2018 18:40,2.663894429
2018-10-21T08:15:00,9.304,,15/10/2018 18:45,2.744808756
2018-10-21T08:30:00,9.376,,15/10/2018 18:50,2.663894429
2018-10-21T08:45:00,9.304,,15/10/2018 18:55,2.663894429
2018-10-21T09:00:00,9.34,,15/10/2018 19:00,2.663894429
2018-10-21T09:15:00,9.304,,15/10/2018 19:05,2.663894429
2018-10-21T09:30:00,9.376,,15/10/2018 19:10,2.643665847
2018-10-21T09:45:00,9.268,,15/10/2018 19:15,2.582980102
2018-10-21T10:00:00,9.268,,15/10/2018 19:20,2.623437265
2018-10-21T10:15:00,9.233,,15/10/2018 19:25,2.582980102
2018-10-21T10:30:00,9.233,,15/10/2018 19:30,2.684123011
2018-10-21T10:45:00,9.162,,15/10/2018 19:35,2.663894429
2018-10-21T11:00:00,9.162,,15/10/2018 19:40,2.603208684
2018-10-21T11:15:00,9.091,,15/10/2018 19:45,2.704351592
2018-10-21T11:30:00,9.091,,15/10/2018 19:50,2.522294357
2018-10-21T11:45:00,9.126,,15/10/2018 19:55,2.582980102
2018-10-21T12:00:00,9.091,,15/10/2018 20:00,2.684123011
2018-10-21T12:15:00,9.056,,15/10/2018 20:05,2.542522939
2018-10-21T12:30:00,9.021,,15/10/2018 20:10,2.56275152
2018-10-21T12:45:00,8.986,,15/10/2018 20:15,2.643665847
2018-10-21T13:00:00,8.951,,15/10/2018 20:20,2.582980102
2018-10-21T13:15:00,8.951,,15/10/2018 20:25,2.522294357
2018-10-21T13:30:00,8.916,,15/10/2018 20:30,2.643665847
2018-10-21T13:45:00,8.916,,15/10/2018 20:35,2.623437265
2018-10-21T14:00:00,8.951,,15/10/2018 20:40,2.582980102
2018-10-21T14:15:00,8.881,,15/10/2018 20:45,2.582980102
2018-10-21T14:30:00,8.916,,15/10/2018 20:50,2.502065775
2018-10-21T14:45:00,8.881,,15/10/2018 20:55,2.522294357
2018-10-21T15:00:00,8.881,,15/10/2018 21:00,2.522294357
2018-10-21T15:15:00,8.847,,15/10/2018 21:05,2.542522939
2018-10-21T15:30:00,8.881,,15/10/2018 21:10,2.542522939
2018-10-21T15:45:00,8.777,,15/10/2018 21:15,2.421151448
2018-10-21T16:00:00,8.812,,15/10/2018 21:20,2.603208684
2018-10-21T16:15:00,8.777,,15/10/2018 21:25,2.522294357
2018-10-21T16:30:00,8.777,,15/10/2018 21:30,2.502065775
2018-10-21T16:45:00,8.777,,15/10/2018 21:35,2.542522939
2018-10-21T17:00:00,8.777,,15/10/2018 21:40,2.502065775
2018-10-21T17:15:00,8.709,,15/10/2018 21:45,2.461608612
2018-10-21T17:30:00,8.743,,15/10/2018 21:50,2.44138003
2018-10-21T17:45:00,8.64,,15/10/2018 21:55,2.421151448
2018-10-21T18:00:00,8.606,,15/10/2018 22:00,2.481837193
2018-10-21T18:15:00,8.606,,15/10/2018 22:05,2.481837193
2018-10-21T18:30:00,8.538,,15/10/2018 22:10,2.421151448
2018-10-21T18:45:00,8.538,,15/10/2018 22:15,2.522294357
2018-10-21T19:00:00,8.47,,15/10/2018 22:20,2.400922866
2018-10-21T19:15:00,8.504,,15/10/2018 22:25,2.461608612
2018-10-21T19:30:00,8.47,,15/10/2018 22:30,2.421151448
2018-10-21T19:45:00,8.47,,15/10/2018 22:35,2.421151448
2018-10-21T20:00:00,8.47,,15/10/2018 22:40,2.44138003
2018-10-21T20:15:00,8.47,,15/10/2018 22:45,2.522294357
2018-10-21T20:30:00,8.504,,15/10/2018 22:50,2.400922866
2018-10-21T20:45:00,8.437,,15/10/2018 22:55,2.421151448
2018-10-21T21:00:00,8.437,,15/10/2018 23:00,2.421151448
2018-10-21T21:15:00,8.37,,15/10/2018 23:05,2.461608612
2018-10-21T21:30:00,8.37,,15/10/2018 23:10,2.360465703
2018-10-21T21:45:00,8.37,,15/10/2018 23:15,2.421151448
2018-10-21T22:00:00,8.336,,15/10/2018 23:20,2.44138003
2018-10-21T22:15:00,8.269,,15/10/2018 23:25,2.32000854
2018-10-21T22:30:00,8.303,,15/10/2018 23:30,2.340237121
2018-10-21T22:45:00,8.236,,15/10/2018 23:35,2.380694285
2018-10-21T23:00:00,8.269,,15/10/2018 23:40,2.400922866
2018-10-21T23:15:00,8.236,,15/10/2018 23:45,2.32000854
2018-10-21T23:30:00,8.236,,15/10/2018 23:50,2.32000854
2018-10-21T23:45:00,8.203,,15/10/2018 23:55,2.44138003
2018-10-22T00:00:00,8.203,,16/10/2018 00:00,2.32000854
2018-10-22T00:15:00,8.137,,16/10/2018 00:05,2.360465703
2018-10-22T00:30:00,8.17,,16/10/2018 00:10,2.421151448
2018-10-22T00:45:00,8.137,,16/10/2018 00:15,2.360465703
2018-10-22T01:00:00,8.17,,16/10/2018 00:20,2.32000854
2018-10-22T01:15:00,8.137,,16/10/2018 00:25,2.360465703
2018-10-22T01:30:00,8.137,,16/10/2018 00:30,2.32000854
2018-10-22T01:45:00,8.104,,16/10/2018 00:35,2.340237121
2018-10-22T02:00:00,8.071,,16/10/2018 00:40,2.302883482
2018-10-22T02:15:00,8.071,,16/10/2018 00:45,2.286104034
2018-10-22T02:30:00,8.039,,16/10/2018 00:50,2.380694285
2018-10-22T02:45:00,7.973,,16/10/2018 00:55,2.269324586
2018-10-22T03:00:00,8.006,,16/10/2018 01:00,2.252545138
2018-10-22T03:15:00,8.006,,16/10/2018 01:05,2.269324586
2018-10-22T03:30:00,8.006,,16/10/2018 01:10,2.360465703
2018-10-22T03:45:00,7.973,,16/10/2018 01:15,2.23576569
2018-10-22T04:00:00,7.973,,16/10/2018 01:20,2.302883482
2018-10-22T04:15:00,7.908,,16/10/2018 01:25,2.252545138
2018-10-22T04:30:00,7.941,,16/10/2018 01:30,2.340237121
2018-10-22T04:45:00,7.844,,16/10/2018 01:35,2.252545138
2018-10-22T05:00:00,7.844,,16/10/2018 01:40,2.286104034
2018-10-22T05:15:00,7.812,,16/10/2018 01:45,2.218986242
2018-10-22T05:30:00,7.812,,16/10/2018 01:50,2.218986242
2018-10-22T05:45:00,7.748,,16/10/2018 01:55,2.286104034
2018-10-22T06:00:00,7.78,,16/10/2018 02:00,2.269324586
2018-10-22T06:15:00,7.748,,16/10/2018 02:05,2.32000854
2018-10-22T06:30:00,7.716,,16/10/2018 02:10,2.302883482
2018-10-22T06:45:00,7.684,,16/10/2018 02:15,2.202206794
2018-10-22T07:00:00,7.684,,16/10/2018 02:20,2.252545138
2018-10-22T07:15:00,7.652,,16/10/2018 02:25,2.185427346
2018-10-22T07:30:00,7.652,,16/10/2018 02:30,2.185427346
2018-10-22T07:45:00,7.62,,16/10/2018 02:35,2.23576569
2018-10-22T08:00:00,7.62,,16/10/2018 02:40,2.23576569
2018-10-22T08:15:00,7.589,,16/10/2018 02:45,2.218986242
2018-10-22T08:30:00,7.589,,16/10/2018 02:50,2.218986242
2018-10-22T08:45:00,7.589,,16/10/2018 02:55,2.23576569
2018-10-22T09:00:00,7.557,,16/10/2018 03:00,2.23576569
2018-10-22T09:15:00,7.526,,16/10/2018 03:05,2.185427346
2018-10-22T09:30:00,7.494,,16/10/2018 03:10,2.302883482
2018-10-22T09:45:00,7.494,,16/10/2018 03:15,2.269324586
2018-10-22T10:00:00,7.463,,16/10/2018 03:20,2.269324586
2018-10-22T10:15:00,7.494,,16/10/2018 03:25,2.23576569
2018-10-22T10:30:00,7.463,,16/10/2018 03:30,2.252545138
2018-10-22T10:45:00,7.432,,16/10/2018 03:35,2.168647898
2018-10-22T11:00:00,7.432,,16/10/2018 03:40,2.23576569
2018-10-22T11:15:00,7.401,,16/10/2018 03:45,2.185427346
2018-10-22T11:30:00,7.37,,16/10/2018 03:50,2.185427346
2018-10-22T11:45:00,7.308,,16/10/2018 03:55,2.218986242
2018-10-22T12:00:00,7.37,,16/10/2018 04:00,2.168647898
2018-10-22T12:15:00,7.339,,16/10/2018 04:05,2.168647898
2018-10-22T12:30:00,7.308,,16/10/2018 04:10,2.15186845
2018-10-22T12:45:00,7.277,,16/10/2018 04:15,2.218986242
2018-10-22T13:00:00,7.277,,16/10/2018 04:20,2.23576569
2018-10-22T13:15:00,7.246,,16/10/2018 04:25,2.15186845
2018-10-22T13:30:00,7.246,,16/10/2018 04:30,2.168647898
2018-10-22T13:45:00,7.277,,16/10/2018 04:35,2.23576569
2018-10-22T14:00:00,7.185,,16/10/2018 04:40,2.185427346
2018-10-22T14:15:00,7.246,,16/10/2018 04:45,2.118309554
2018-10-22T14:30:00,7.155,,16/10/2018 04:50,2.23576569
2018-10-22T14:45:00,7.216,,16/10/2018 04:55,2.135089002
2018-10-22T15:00:00,7.155,,16/10/2018 05:00,2.202206794
2018-10-22T15:15:00,7.216,,16/10/2018 05:05,2.15186845
2018-10-22T15:30:00,7.094,,16/10/2018 05:10,2.084750658
2018-10-22T15:45:00,7.063,,16/10/2018 05:15,2.168647898
2018-10-22T16:00:00,7.003,,16/10/2018 05:20,2.15186845
2018-10-22T16:15:00,7.003,,16/10/2018 05:25,2.135089002
2018-10-22T16:30:00,6.973,,16/10/2018 05:30,2.269324586
2018-10-22T16:45:00,7.033,,16/10/2018 05:35,2.168647898
2018-10-22T17:00:00,7.003,,16/10/2018 05:40,2.185427346
2018-10-22T17:15:00,6.973,,16/10/2018 05:45,2.168647898
2018-10-22T17:30:00,6.973,,16/10/2018 05:50,2.202206794
2018-10-22T17:45:00,7.003,,16/10/2018 05:55,2.202206794
2018-10-22T18:00:00,7.033,,16/10/2018 06:00,2.202206794
2018-10-22T18:15:00,6.973,,,
2018-10-22T18:30:00,6.973,,,
2018-10-22T18:45:00,7.003,,,
2018-10-22T19:00:00,7.033,,,
2018-10-22T19:15:00,6.973,,,
2018-10-22T19:30:00,6.943,,,
2018-10-22T19:45:00,6.913,,,
2018-10-22T20:00:00,6.884,,,
2018-10-22T20:15:00,6.813,,,
2018-10-22T20:30:00,6.795,,,
2018-10-22T20:45:00,6.813,,,
2018-10-22T21:00:00,6.813,,,
2018-10-22T21:15:00,6.795,,,
2018-10-22T21:30:00,6.757,,,
2018-10-22T21:45:00,6.795,,,
2018-10-22T22:00:00,6.884,,,
2018-10-22T22:15:00,6.757,,,
2018-10-22T22:30:00,6.832,,,
2018-10-22T22:45:00,6.719,,,
2018-10-22T23:00:00,6.813,,,
2018-10-22T23:15:00,6.701,,,
2018-10-22T23:30:00,6.738,,,
2018-10-22T23:45:00,6.626,,,
2018-10-23T00:00:00,6.719,,,
2018-10-23T00:15:00,6.57,,,
2018-10-23T00:30:00,6.645,,,
2018-10-23T00:45:00,6.514,,,
2018-10-23T01:00:00,6.551,,,
2018-10-23T01:15:00,6.459,,,
2018-10-23T01:30:00,6.533,,,
2018-10-23T01:45:00,6.385,,,
2018-10-23T02:00:00,6.477,,,
2018-10-23T02:15:00,6.44,,,
2018-10-23T02:30:00,6.514,,,
2018-10-23T02:45:00,6.385,,,
2018-10-23T03:00:00,6.44,,,
2018-10-23T03:15:00,6.403,,,
2018-10-23T03:30:00,6.44,,,
2018-10-23T03:45:00,6.329,,,
2018-10-23T04:00:00,6.44,,,
2018-10-23T04:15:00,6.348,,,
2018-10-23T04:30:00,6.385,,,
2018-10-23T04:45:00,6.256,,,
2018-10-23T05:00:00,6.403,,,
2018-10-23T05:15:00,6.219,,,
2018-10-23T05:30:00,6.514,,,
2018-10-23T05:45:00,6.385,,,
2018-10-23T06:00:00,6.57,,,
2018-10-23T06:15:00,6.385,,,
2018-10-23T06:30:00,6.514,,,
2018-10-23T06:45:00,6.256,,,
2018-10-23T07:00:00,6.422,,,
2018-10-23T07:15:00,6.201,,,
2018-10-23T07:30:00,6.329,,,
2018-10-23T07:45:00,6.274,,,
2018-10-23T08:00:00,6.329,,,
2018-10-23T08:15:00,6.056,,,
2018-10-23T08:30:00,6.293,,,
2018-10-23T08:45:00,6.056,,,
2018-10-23T09:00:00,6.183,,,
2018-10-23T09:15:00,6.074,,,
2018-10-23T09:30:00,6.128,,,
2018-10-23T09:45:00,5.965,,,
2018-10-23T10:00:00,6.019,,,
2018-10-23T10:15:00,6.038,,,
2018-10-23T10:30:00,6.001,,,
2018-10-23T10:45:00,5.983,,,
2018-10-23T11:00:00,5.929,,,
2018-10-23T11:15:00,6.056,,,
2018-10-23T11:30:00,6.056,,,
2018-10-23T11:45:00,6.074,,,
2018-10-23T12:00:00,6.019,,,
2018-10-23T12:15:00,6.11,,,
2018-10-23T12:30:00,6.038,,,
2018-10-23T12:45:00,6.092,,,
2018-10-23T13:00:00,6.074,,,
2018-10-23T13:15:00,6.074,,,
2018-10-23T13:30:00,6.001,,,
2018-10-23T13:45:00,5.983,,,
2018-10-23T14:00:00,5.911,,,
2018-10-23T14:15:00,5.929,,,
2018-10-23T14:30:00,5.911,,,
2018-10-23T14:45:00,5.929,,,
2018-10-23T15:00:00,5.804,,,
2018-10-23T15:15:00,5.893,,,
2018-10-23T15:30:00,5.822,,,
2018-10-23T15:45:00,5.804,,,
2018-10-23T16:00:00,5.84,,,
2018-10-23T16:15:00,5.786,,,
2018-10-23T16:30:00,5.75,,,
2018-10-23T16:45:00,5.732,,,
2018-10-23T17:00:00,5.804,,,
2018-10-23T17:15:00,5.715,,,
2018-10-23T17:30:00,5.786,,,
2018-10-23T17:45:00,5.75,,,
2018-10-23T18:00:00,5.822,,,
2018-10-23T18:15:00,5.732,,,
2018-10-23T18:30:00,5.75,,,
2018-10-23T18:45:00,5.697,,,
2018-10-23T19:00:00,5.697,,,
2018-10-23T19:15:00,5.538,,,
2018-10-23T19:30:00,5.697,,,
2018-10-23T19:45:00,5.573,,,
2018-10-23T20:00:00,5.52,,,
2018-10-23T20:15:00,5.433,,,
2018-10-23T20:30:00,5.485,,,
2018-10-23T20:45:00,5.415,,,
2018-10-23T21:00:00,5.415,,,
2018-10-23T21:15:00,5.415,,,
2018-10-23T21:30:00,5.45,,,
2018-10-23T21:45:00,5.538,,,
2018-10-23T22:00:00,5.398,,,
2018-10-23T22:15:00,5.398,,,
2018-10-23T22:30:00,5.363,,,
2018-10-23T22:45:00,5.38,,,
2018-10-23T23:00:00,5.398,,,
2018-10-23T23:15:00,5.363,,,
2018-10-23T23:30:00,5.468,,,
2018-10-23T23:45:00,5.398,,,
2018-10-24T00:00:00,5.363,,,
2018-10-24T00:15:00,5.242,,,
2018-10-24T00:30:00,5.259,,,
2018-10-24T00:45:00,5.224,,,
2018-10-24T01:00:00,5.259,,,
2018-10-24T01:15:00,5.224,,,
2018-10-24T01:30:00,5.328,,,
2018-10-24T01:45:00,5.242,,,
2018-10-24T02:00:00,5.294,,,
2018-10-24T02:15:00,5.156,,,
2018-10-24T02:30:00,5.259,,,
2018-10-24T02:45:00,5.173,,,
2018-10-24T03:00:00,5.311,,,
2018-10-24T03:15:00,5.156,,,
2018-10-24T03:30:00,5.224,,,
2018-10-24T03:45:00,5.121,,,
2018-10-24T04:00:00,5.259,,,
2018-10-24T04:15:00,5.053,,,
2018-10-24T04:30:00,5.173,,,
2018-10-24T04:45:00,5.019,,,
2018-10-24T05:00:00,5.207,,,
2018-10-24T05:15:00,5.07,,,
2018-10-24T05:30:00,5.294,,,
2018-10-24T05:45:00,5.121,,,
2018-10-24T06:00:00,5.398,,,
2018-10-24T06:15:00,5.259,,,
2018-10-24T06:30:00,5.363,,,
2018-10-24T06:45:00,5.053,,,
2018-10-24T07:00:00,5.156,,,
2018-10-24T07:15:00,4.9,,,
2018-10-24T07:30:00,5.104,,,
2018-10-24T07:45:00,4.883,,,
2018-10-24T08:00:00,5.036,,,
2018-10-24T08:15:00,4.816,,,
2018-10-24T08:30:00,4.985,,,
2018-10-24T08:45:00,4.816,,,
2018-10-24T09:00:00,4.968,,,
2018-10-24T09:15:00,4.766,,,
2018-10-24T09:30:00,4.985,,,
2018-10-24T09:45:00,4.833,,,
2018-10-24T10:00:00,5.002,,,
2018-10-24T10:15:00,4.816,,,
2018-10-24T10:30:00,4.934,,,
2018-10-24T10:45:00,4.766,,,
2018-10-24T11:00:00,4.917,,,
2018-10-24T11:15:00,4.782,,,
2018-10-24T11:30:00,4.866,,,
2018-10-24T11:45:00,4.766,,,
2018-10-24T12:00:00,4.833,,,
2018-10-24T12:15:00,4.716,,,
2018-10-24T12:30:00,4.816,,,
2018-10-24T12:45:00,4.732,,,
2018-10-24T13:00:00,4.833,,,
2018-10-24T13:15:00,4.732,,,
2018-10-24T13:30:00,4.816,,,
2018-10-24T13:45:00,4.716,,,
2018-10-24T14:00:00,4.782,,,
2018-10-24T14:15:00,4.666,,,
2018-10-24T14:30:00,4.782,,,
2018-10-24T14:45:00,4.699,,,
2018-10-24T15:00:00,4.766,,,
2018-10-24T15:15:00,4.666,,,
2018-10-24T15:30:00,4.766,,,
2018-10-24T15:45:00,4.666,,,
2018-10-24T16:00:00,4.732,,,
2018-10-24T16:15:00,4.583,,,
2018-10-24T16:30:00,4.699,,,
2018-10-24T16:45:00,4.632,,,
2018-10-24T17:00:00,4.732,,,
2018-10-24T17:15:00,4.632,,,
2018-10-24T17:30:00,4.816,,,
2018-10-24T17:45:00,4.782,,,
2018-10-24T18:00:00,5.07,,,
2018-10-24T18:15:00,4.968,,,
2018-10-24T18:30:00,5.087,,,
2018-10-24T18:45:00,4.833,,,
2018-10-24T19:00:00,4.883,,,
2018-10-24T19:15:00,4.716,,,
2018-10-24T19:30:00,4.732,,,
2018-10-24T19:45:00,4.632,,,
2018-10-24T20:00:00,4.716,,,
2018-10-24T20:15:00,4.649,,,
2018-10-24T20:30:00,4.616,,,
2018-10-24T20:45:00,4.55,,,
2018-10-24T21:00:00,4.583,,,
2018-10-24T21:15:00,4.517,,,
2018-10-24T21:30:00,4.517,,,
2018-10-24T21:45:00,4.5,,,
2018-10-24T22:00:00,4.484,,,
2018-10-24T22:15:00,4.435,,,
2018-10-24T22:30:00,4.451,,,
2018-10-24T22:45:00,4.435,,,
2018-10-24T23:00:00,4.435,,,
2018-10-24T23:15:00,4.419,,,
2018-10-24T23:30:00,4.419,,,
2018-10-24T23:45:00,4.435,,,
2018-10-25T00:00:00,4.435,,,
2018-10-25T00:15:00,4.468,,,
2018-10-25T00:30:00,4.435,,,
2018-10-25T00:45:00,4.484,,,
2018-10-25T01:00:00,4.419,,,
2018-10-25T01:15:00,4.435,,,
2018-10-25T01:30:00,4.37,,,
2018-10-25T01:45:00,4.435,,,
2018-10-25T02:00:00,4.419,,,
2018-10-25T02:15:00,4.517,,,
2018-10-25T02:30:00,4.451,,,
2018-10-25T02:45:00,4.484,,,
2018-10-25T03:00:00,4.419,,,
2018-10-25T03:15:00,4.484,,,
2018-10-25T03:30:00,4.435,,,
2018-10-25T03:45:00,4.468,,,
2018-10-25T04:00:00,4.37,,,
2018-10-25T04:15:00,4.468,,,
2018-10-25T04:30:00,4.354,,,
2018-10-25T04:45:00,4.419,,,
2018-10-25T05:00:00,4.289,,,
2018-10-25T05:15:00,4.337,,,
2018-10-25T05:30:00,4.273,,,
2018-10-25T05:45:00,4.337,,,
2018-10-25T06:00:00,4.273,,,
2018-10-25T06:15:00,4.289,,,
2018-10-25T06:30:00,4.208,,,
2018-10-25T06:45:00,4.257,,,
2018-10-25T07:00:00,4.208,,,
2018-10-25T07:15:00,4.257,,,
2018-10-25T07:30:00,4.208,,,
2018-10-25T07:45:00,4.273,,,
2018-10-25T08:00:00,4.192,,,
2018-10-25T08:15:00,4.257,,,
2018-10-25T08:30:00,4.192,,,
2018-10-25T08:45:00,4.224,,,
2018-10-25T09:00:00,4.16,,,
2018-10-25T09:15:00,4.257,,,
2018-10-25T09:30:00,4.208,,,
2018-10-25T09:45:00,4.257,,,
2018-10-25T10:00:00,4.208,,,
2018-10-25T10:15:00,4.224,,,
2018-10-25T10:30:00,4.16,,,
2018-10-25T10:45:00,4.192,,,
2018-10-25T11:00:00,4.16,,,
2018-10-25T11:15:00,4.224,,,
2018-10-25T11:30:00,4.16,,,
2018-10-25T11:45:00,4.208,,,
2018-10-25T12:00:00,4.192,,,
2018-10-25T12:15:00,4.224,,,
2018-10-25T12:30:00,4.16,,,
2018-10-25T12:45:00,4.176,,,
2018-10-25T13:00:00,4.096,,,
2018-10-25T13:15:00,4.112,,,
2018-10-25T13:30:00,4.065,,,
2018-10-25T13:45:00,4.081,,,
2018-10-25T14:00:00,4.049,,,
2018-10-25T14:15:00,4.065,,,
2018-10-25T14:30:00,4.017,,,
2018-10-25T14:45:00,4.049,,,
2018-10-25T15:00:00,3.986,,,
2018-10-25T15:15:00,4.033,,,
2018-10-25T15:30:00,3.986,,,
2018-10-25T15:45:00,4.017,,,
2018-10-25T16:00:00,3.97,,,
2018-10-25T16:15:00,4.033,,,
2018-10-25T16:30:00,3.986,,,
2018-10-25T16:45:00,4.017,,,
2018-10-25T17:00:00,3.97,,,
2018-10-25T17:15:00,4.017,,,
2018-10-25T17:30:00,3.97,,,
2018-10-25T17:45:00,4.017,,,
2018-10-25T18:00:00,3.986,,,
2018-10-25T18:15:00,4.017,,,
2018-10-25T18:30:00,3.986,,,
2018-10-25T18:45:00,4.001,,,
2018-10-25T19:00:00,3.954,,,
2018-10-25T19:15:00,3.986,,,
2018-10-25T19:30:00,3.923,,,
2018-10-25T19:45:00,3.97,,,
2018-10-25T20:00:00,3.907,,,
2018-10-25T20:15:00,3.923,,,
2018-10-25T20:30:00,3.891,,,
2018-10-25T20:45:00,3.938,,,
2018-10-25T21:00:00,3.907,,,
2018-10-25T21:15:00,3.923,,,
2018-10-25T21:30:00,3.891,,,
2018-10-25T21:45:00,3.907,,,
2018-10-25T22:00:00,3.876,,,
2018-10-25T22:15:00,3.86,,,
2018-10-25T22:30:00,3.845,,,
2018-10-25T22:45:00,3.798,,,
2018-10-25T23:00:00,3.813,,,
2018-10-25T23:15:00,3.798,,,
2018-10-25T23:30:00,3.813,,,
2018-10-25T23:45:00,3.813,,,
